	x	y	time
t_83_obs_54	919.5	546.5	83
t_83_obs_55	271.5	18.5	83
t_83_obs_56	348.5	308.5	83
t_83_obs_57	403.5	636.5	83
t_83_obs_58	409.5	155.5	83
t_83_obs_59	229.5	44.5	83
t_83_obs_60	402.5	681.5	83
t_83_obs_61	298.5	249.5	83
t_83_obs_62	276.5	617.5	83
t_83_obs_63	1079.5	403.5	83
t_83_obs_64	972.5	199.5	83
t_83_obs_65	931.5	261.5	83
t_83_obs_66	212.5	75.5	83
t_83_obs_67	273.5	472.5	83
t_83_obs_68	460.5	185.5	83
t_83_obs_69	136.5	448.5	83
t_83_obs_70	810.5	141.5	83
t_83_obs_71	164.5	620.5	83
t_83_obs_72	370.5	333.5	83
t_83_obs_73	1074.5	366.5	83
t_83_obs_74	433.5	647.5	83
t_83_obs_75	984.5	257.5	83
t_83_obs_76	756.5	418.5	83
t_83_obs_77	998.5	561.5	83
t_83_obs_78	269.5	637.5	83
t_83_obs_79	566.5	529.5	83
t_83_obs_80	363.5	263.5	83
t_83_obs_81	159.5	554.5	83
t_83_obs_82	435.5	159.5	83
t_83_obs_83	310.5	131.5	83
t_83_obs_84	884.5	269.5	83
t_83_obs_85	735.5	379.5	83
t_83_obs_86	868.5	213.5	83
t_83_obs_87	927.5	483.5	83
t_83_obs_88	485.5	423.5	83
t_83_obs_89	185.5	567.5	83
t_83_obs_90	803.5	321.5	83
t_83_obs_91	144.5	604.5	83
t_83_obs_92	941.5	184.5	83
t_83_obs_93	218.5	509.5	83
t_83_obs_94	613.5	420.5	83
t_83_obs_95	187.5	9.5	83
t_83_obs_96	965.5	584.5	83
t_83_obs_97	285.5	302.5	83
t_83_obs_98	968.5	696.5	83
t_83_obs_99	496.5	365.5	83
t_83_obs_100	1066.5	431.5	83
t_83_obs_101	927.5	229.5	83
t_83_obs_102	155.5	523.5	83
t_83_obs_103	812.5	365.5	83
t_83_obs_104	65.5	557.5	83
t_83_obs_105	531.5	487.5	83
t_83_obs_106	573.5	421.5	83
t_83_obs_107	302.5	285.5	83
t_83_obs_108	10.5	389.5	83
t_83_obs_109	463.5	472.5	83
t_83_obs_110	542.5	397.5	83
t_83_obs_111	1063.5	383.5	83
t_83_obs_112	96.5	445.5	83
t_83_obs_113	111.5	519.5	83
t_83_obs_114	209.5	608.5	83
t_84_obs_0	816.5	229.5	84
t_84_obs_1	200.5	368.5	84
t_84_obs_2	837.5	187.5	84
t_84_obs_3	123.5	433.5	84
t_84_obs_4	487.5	114.5	84
t_84_obs_5	759.5	180.5	84
t_84_obs_6	768.5	219.5	84
t_84_obs_7	460.5	185.5	84
t_84_obs_8	342.5	455.5	84
t_84_obs_9	1011.5	507.5	84
t_84_obs_10	796.5	406.5	84
t_84_obs_11	269.5	46.5	84
t_84_obs_12	1005.5	409.5	84
t_84_obs_13	337.5	500.5	84
t_84_obs_14	807.5	154.5	84
t_84_obs_15	381.5	184.5	84
t_84_obs_16	94.5	434.5	84
t_84_obs_17	987.5	173.5	84
t_84_obs_18	366.5	591.5	84
t_84_obs_19	431.5	453.5	84
t_84_obs_20	961.5	529.5	84
t_84_obs_21	1046.5	397.5	84
t_84_obs_22	141.5	395.5	84
t_84_obs_23	591.5	466.5	84
t_84_obs_24	62.5	489.5	84
t_84_obs_25	1062.5	424.5	84
t_84_obs_26	517.5	450.5	84
t_84_obs_27	234.5	569.5	84
t_84_obs_28	977.5	250.5	84
t_84_obs_29	676.5	35.5	84
t_84_obs_30	919.5	170.5	84
t_84_obs_31	268.5	635.5	84
t_84_obs_32	872.5	266.5	84
t_84_obs_33	915.5	120.5	84
t_84_obs_34	184.5	524.5	84
t_84_obs_35	1000.5	365.5	84
t_84_obs_36	893.5	578.5	84
t_84_obs_37	108.5	564.5	84
t_84_obs_38	371.5	332.5	84
t_84_obs_39	320.5	603.5	84
t_84_obs_40	401.5	592.5	84
t_84_obs_41	190.5	46.5	84
t_84_obs_42	1023.5	393.5	84
t_84_obs_43	602.5	1.5	84
t_84_obs_44	992.5	546.5	84
t_84_obs_45	153.5	555.5	84
t_84_obs_46	759.5	413.5	84
t_84_obs_47	494.5	151.5	84
t_84_obs_48	406.5	151.5	84
t_84_obs_49	403.5	633.5	84
t_84_obs_50	437.5	161.5	84
t_84_obs_51	1076.5	392.5	84
t_84_obs_52	252.5	284.5	84
t_84_obs_53	352.5	307.5	84
t_84_obs_54	48.5	400.5	84
t_84_obs_55	214.5	682.5	84
t_84_obs_56	129.5	453.5	84
t_84_obs_57	436.5	647.5	84
t_84_obs_58	184.5	4.5	84
t_84_obs_59	226.5	357.5	84
t_84_obs_60	440.5	607.5	84
t_84_obs_61	775.5	380.5	84
t_84_obs_62	1047.5	342.5	84
t_84_obs_63	418.5	104.5	84
t_84_obs_64	403.5	679.5	84
t_84_obs_65	147.5	602.5	84
t_84_obs_66	302.5	307.5	84
t_84_obs_67	1075.5	355.5	84
t_84_obs_68	359.5	85.5	84
t_84_obs_69	610.5	415.5	84
t_84_obs_70	1030.5	448.5	84
t_84_obs_71	949.5	263.5	84
t_84_obs_72	311.5	132.5	84
t_84_obs_73	735.5	374.5	84
t_84_obs_74	974.5	204.5	84
t_84_obs_75	298.5	252.5	84
t_84_obs_76	490.5	473.5	84
t_84_obs_77	806.5	315.5	84
t_84_obs_78	130.5	477.5	84
t_84_obs_79	192.5	564.5	84
t_84_obs_80	370.5	119.5	84
t_84_obs_81	209.5	73.5	84
t_84_obs_82	26.5	424.5	84
t_84_obs_83	271.5	18.5	84
t_84_obs_84	231.5	44.5	84
t_84_obs_85	272.5	471.5	84
t_84_obs_86	920.5	536.5	84
t_84_obs_87	927.5	481.5	84
t_84_obs_88	930.5	225.5	84
t_84_obs_89	283.5	602.5	84
t_84_obs_90	972.5	481.5	84
t_84_obs_91	872.5	211.5	84
t_84_obs_92	65.5	556.5	84
t_84_obs_93	493.5	360.5	84
t_84_obs_94	122.5	533.5	84
t_84_obs_95	229.5	505.5	84
t_84_obs_96	445.5	416.5	84
t_84_obs_97	929.5	256.5	84
t_84_obs_98	460.5	467.5	84
t_84_obs_99	813.5	361.5	84
t_84_obs_100	964.5	582.5	84
t_84_obs_101	335.5	170.5	84
t_84_obs_102	169.5	623.5	84
t_84_obs_103	483.5	417.5	84
t_84_obs_104	1049.5	376.5	84
t_84_obs_105	434.5	699.5	84
t_84_obs_106	547.5	353.5	84
t_84_obs_107	4.5	385.5	84
t_84_obs_108	942.5	180.5	84
t_84_obs_109	361.5	260.5	84
t_84_obs_110	572.5	531.5	84
t_84_obs_111	208.5	606.5	84
t_84_obs_112	453.5	630.5	84
t_84_obs_113	169.5	586.5	84
t_84_obs_114	166.5	537.5	84
t_84_obs_115	282.5	306.5	84
t_84_obs_116	576.5	422.5	84
t_84_obs_117	543.5	395.5	84
t_84_obs_118	824.5	168.5	84
t_84_obs_119	461.5	159.5	84
t_85_obs_0	919.5	166.5	85
t_85_obs_1	1013.5	511.5	85
t_85_obs_2	461.5	187.5	85
t_85_obs_3	270.5	51.5	85
t_85_obs_4	304.5	307.5	85
t_85_obs_5	768.5	216.5	85
t_85_obs_6	1006.5	407.5	85
t_85_obs_7	96.5	434.5	85
t_85_obs_8	186.5	48.5	85
t_85_obs_9	760.5	187.5	85
t_85_obs_10	679.5	38.5	85
t_85_obs_11	433.5	646.5	85
t_85_obs_12	198.5	368.5	85
t_85_obs_13	141.5	393.5	85
t_85_obs_14	56.5	497.5	85
t_85_obs_15	1047.5	396.5	85
t_85_obs_16	997.5	366.5	85
t_85_obs_17	1075.5	352.5	85
t_85_obs_18	1058.5	424.5	85
t_85_obs_19	487.5	114.5	85
t_85_obs_20	919.5	114.5	85
t_85_obs_21	774.5	384.5	85
t_85_obs_22	158.5	555.5	85
t_85_obs_23	222.5	357.5	85
t_85_obs_24	445.5	614.5	85
t_85_obs_25	856.5	174.5	85
t_85_obs_26	298.5	252.5	85
t_85_obs_27	809.5	152.5	85
t_85_obs_28	960.5	529.5	85
t_85_obs_29	382.5	184.5	85
t_85_obs_30	1051.5	337.5	85
t_85_obs_31	868.5	264.5	85
t_85_obs_32	209.5	683.5	85
t_85_obs_33	841.5	194.5	85
t_85_obs_34	731.5	378.5	85
t_85_obs_35	130.5	541.5	85
t_85_obs_36	990.5	167.5	85
t_85_obs_37	795.5	406.5	85
t_85_obs_38	339.5	501.5	85
t_85_obs_39	342.5	454.5	85
t_85_obs_40	404.5	150.5	85
t_85_obs_41	272.5	17.5	85
t_85_obs_42	403.5	591.5	85
t_85_obs_43	418.5	106.5	85
t_85_obs_44	372.5	325.5	85
t_85_obs_45	889.5	218.5	85
t_85_obs_46	1029.5	440.5	85
t_85_obs_47	927.5	480.5	85
t_85_obs_48	381.5	612.5	85
t_85_obs_49	989.5	254.5	85
t_85_obs_50	864.5	207.5	85
t_85_obs_51	249.5	283.5	85
t_85_obs_52	368.5	119.5	85
t_85_obs_53	361.5	83.5	85
t_85_obs_54	130.5	454.5	85
t_85_obs_55	334.5	171.5	85
t_85_obs_56	420.5	454.5	85
t_85_obs_57	364.5	593.5	85
t_85_obs_58	42.5	402.5	85
t_85_obs_59	402.5	632.5	85
t_85_obs_60	1080.5	385.5	85
t_85_obs_61	184.5	9.5	85
t_85_obs_62	221.5	512.5	85
t_85_obs_63	820.5	204.5	85
t_85_obs_64	311.5	131.5	85
t_85_obs_65	991.5	555.5	85
t_85_obs_66	592.5	466.5	85
t_85_obs_67	281.5	621.5	85
t_85_obs_68	1.5	380.5	85
t_85_obs_69	180.5	529.5	85
t_85_obs_70	107.5	566.5	85
t_85_obs_71	973.5	204.5	85
t_85_obs_72	817.5	239.5	85
t_85_obs_73	960.5	590.5	85
t_85_obs_74	403.5	679.5	85
t_85_obs_75	604.5	4.5	85
t_85_obs_76	510.5	452.5	85
t_85_obs_77	974.5	480.5	85
t_85_obs_78	918.5	535.5	85
t_85_obs_79	70.5	556.5	85
t_85_obs_80	165.5	596.5	85
t_85_obs_81	897.5	578.5	85
t_85_obs_82	137.5	602.5	85
t_85_obs_83	191.5	570.5	85
t_85_obs_84	757.5	418.5	85
t_85_obs_85	234.5	567.5	85
t_85_obs_86	234.5	43.5	85
t_85_obs_87	423.5	424.5	85
t_85_obs_88	168.5	623.5	85
t_85_obs_89	342.5	306.5	85
t_85_obs_90	135.5	481.5	85
t_85_obs_91	30.5	419.5	85
t_85_obs_92	929.5	223.5	85
t_85_obs_93	485.5	410.5	85
t_85_obs_94	498.5	154.5	85
t_85_obs_95	451.5	406.5	85
t_85_obs_96	209.5	75.5	85
t_85_obs_97	615.5	419.5	85
t_85_obs_98	950.5	205.5	85
t_85_obs_99	929.5	256.5	85
t_85_obs_100	811.5	358.5	85
t_85_obs_101	485.5	480.5	85
t_85_obs_102	496.5	361.5	85
t_85_obs_103	806.5	316.5	85
t_85_obs_104	548.5	391.5	85
t_85_obs_105	459.5	458.5	85
t_85_obs_106	797.5	169.5	85
t_85_obs_107	571.5	531.5	85
t_85_obs_108	260.5	643.5	85
t_85_obs_109	308.5	622.5	85
t_85_obs_110	940.5	182.5	85
t_85_obs_111	439.5	154.5	85
t_85_obs_112	435.5	697.5	85
t_85_obs_113	577.5	424.5	85
t_85_obs_114	880.5	194.5	85
t_85_obs_115	1051.5	362.5	85
t_85_obs_116	332.5	609.5	85
t_85_obs_117	270.5	466.5	85
t_85_obs_118	343.5	240.5	85
t_85_obs_119	888.5	267.5	85
t_85_obs_120	207.5	607.5	85
t_85_obs_121	545.5	361.5	85
t_85_obs_122	356.5	263.5	85
t_85_obs_123	1025.5	385.5	85
t_86_obs_0	343.5	454.5	86
t_86_obs_1	484.5	407.5	86
t_86_obs_2	405.5	592.5	86
t_86_obs_3	384.5	185.5	86
t_86_obs_4	963.5	533.5	86
t_86_obs_5	364.5	592.5	86
t_86_obs_6	1027.5	386.5	86
t_86_obs_7	760.5	183.5	86
t_86_obs_8	341.5	497.5	86
t_86_obs_9	304.5	307.5	86
t_86_obs_10	464.5	187.5	86
t_86_obs_11	1005.5	408.5	86
t_86_obs_12	270.5	40.5	86
t_86_obs_13	1002.5	368.5	86
t_86_obs_14	57.5	499.5	86
t_86_obs_15	1052.5	333.5	86
t_86_obs_16	142.5	395.5	86
t_86_obs_17	492.5	118.5	86
t_86_obs_18	1075.5	391.5	86
t_86_obs_19	365.5	304.5	86
t_86_obs_20	797.5	404.5	86
t_86_obs_21	221.5	513.5	86
t_86_obs_22	1042.5	400.5	86
t_86_obs_23	884.5	575.5	86
t_86_obs_24	800.5	202.5	86
t_86_obs_25	226.5	358.5	86
t_86_obs_26	920.5	113.5	86
t_86_obs_27	1075.5	347.5	86
t_86_obs_28	985.5	175.5	86
t_86_obs_29	767.5	219.5	86
t_86_obs_30	202.5	366.5	86
t_86_obs_31	500.5	152.5	86
t_86_obs_32	408.5	152.5	86
t_86_obs_33	439.5	160.5	86
t_86_obs_34	1010.5	511.5	86
t_86_obs_35	335.5	622.5	86
t_86_obs_36	815.5	236.5	86
t_86_obs_37	778.5	382.5	86
t_86_obs_38	1070.5	428.5	86
t_86_obs_39	908.5	590.5	86
t_86_obs_40	941.5	180.5	86
t_86_obs_41	169.5	595.5	86
t_86_obs_42	102.5	431.5	86
t_86_obs_43	249.5	283.5	86
t_86_obs_44	512.5	449.5	86
t_86_obs_45	188.5	48.5	86
t_86_obs_46	977.5	482.5	86
t_86_obs_47	421.5	105.5	86
t_86_obs_48	135.5	481.5	86
t_86_obs_49	309.5	134.5	86
t_86_obs_50	403.5	680.5	86
t_86_obs_51	678.5	35.5	86
t_86_obs_52	437.5	648.5	86
t_86_obs_53	602.5	7.5	86
t_86_obs_54	181.5	530.5	86
t_86_obs_55	918.5	169.5	86
t_86_obs_56	158.5	555.5	86
t_86_obs_57	401.5	633.5	86
t_86_obs_58	445.5	406.5	86
t_86_obs_59	42.5	404.5	86
t_86_obs_60	386.5	321.5	86
t_86_obs_61	369.5	119.5	86
t_86_obs_62	736.5	375.5	86
t_86_obs_63	68.5	561.5	86
t_86_obs_64	819.5	145.5	86
t_86_obs_65	144.5	605.5	86
t_86_obs_66	869.5	193.5	86
t_86_obs_67	1028.5	440.5	86
t_86_obs_68	800.5	164.5	86
t_86_obs_69	441.5	607.5	86
t_86_obs_70	272.5	18.5	86
t_86_obs_71	929.5	480.5	86
t_86_obs_72	338.5	173.5	86
t_86_obs_73	757.5	417.5	86
t_86_obs_74	127.5	538.5	86
t_86_obs_75	266.5	638.5	86
t_86_obs_76	152.5	526.5	86
t_86_obs_77	919.5	536.5	86
t_86_obs_78	973.5	199.5	86
t_86_obs_79	282.5	315.5	86
t_86_obs_80	212.5	74.5	86
t_86_obs_81	593.5	467.5	86
t_86_obs_82	112.5	565.5	86
t_86_obs_83	872.5	265.5	86
t_86_obs_84	235.5	44.5	86
t_86_obs_85	1002.5	551.5	86
t_86_obs_86	364.5	84.5	86
t_86_obs_87	237.5	569.5	86
t_86_obs_88	412.5	431.5	86
t_86_obs_89	551.5	387.5	86
t_86_obs_90	185.5	5.5	86
t_86_obs_91	414.5	463.5	86
t_86_obs_92	205.5	673.5	86
t_86_obs_93	301.5	254.5	86
t_86_obs_94	816.5	360.5	86
t_86_obs_95	576.5	421.5	86
t_86_obs_96	168.5	628.5	86
t_86_obs_97	963.5	584.5	86
t_86_obs_98	805.5	319.5	86
t_86_obs_99	619.5	417.5	86
t_86_obs_100	306.5	597.5	86
t_86_obs_101	496.5	359.5	86
t_86_obs_102	486.5	477.5	86
t_86_obs_103	134.5	452.5	86
t_86_obs_104	192.5	569.5	86
t_86_obs_105	931.5	224.5	86
t_86_obs_106	428.5	139.5	86
t_86_obs_107	437.5	698.5	86
t_86_obs_108	1043.5	424.5	86
t_86_obs_109	564.5	528.5	86
t_86_obs_110	460.5	461.5	86
t_86_obs_111	121.5	422.5	86
t_86_obs_112	552.5	364.5	86
t_86_obs_113	29.5	422.5	86
t_86_obs_114	282.5	619.5	86
t_86_obs_115	271.5	467.5	86
t_86_obs_116	206.5	608.5	86
t_86_obs_117	775.5	405.5	86
t_86_obs_118	310.5	619.5	86
t_86_obs_119	344.5	243.5	86
t_86_obs_120	953.5	266.5	86
t_86_obs_121	5.5	388.5	86
t_86_obs_122	353.5	266.5	86
t_86_obs_123	862.5	174.5	86
t_87_obs_0	768.5	221.5	87
t_87_obs_1	383.5	184.5	87
t_87_obs_2	678.5	35.5	87
t_87_obs_3	269.5	46.5	87
t_87_obs_4	961.5	534.5	87
t_87_obs_5	920.5	109.5	87
t_87_obs_6	273.5	18.5	87
t_87_obs_7	335.5	173.5	87
t_87_obs_8	1003.5	369.5	87
t_87_obs_9	370.5	120.5	87
t_87_obs_10	364.5	308.5	87
t_87_obs_11	464.5	190.5	87
t_87_obs_12	1030.5	451.5	87
t_87_obs_13	1002.5	407.5	87
t_87_obs_14	1011.5	508.5	87
t_87_obs_15	395.5	307.5	87
t_87_obs_16	760.5	182.5	87
t_87_obs_17	305.5	306.5	87
t_87_obs_18	1043.5	402.5	87
t_87_obs_19	1073.5	390.5	87
t_87_obs_20	187.5	48.5	87
t_87_obs_21	805.5	203.5	87
t_87_obs_22	984.5	175.5	87
t_87_obs_23	869.5	264.5	87
t_87_obs_24	408.5	590.5	87
t_87_obs_25	495.5	118.5	87
t_87_obs_26	193.5	366.5	87
t_87_obs_27	341.5	495.5	87
t_87_obs_28	342.5	453.5	87
t_87_obs_29	107.5	567.5	87
t_87_obs_30	885.5	580.5	87
t_87_obs_31	157.5	557.5	87
t_87_obs_32	736.5	374.5	87
t_87_obs_33	1071.5	344.5	87
t_87_obs_34	813.5	235.5	87
t_87_obs_35	237.5	567.5	87
t_87_obs_36	125.5	447.5	87
t_87_obs_37	143.5	529.5	87
t_87_obs_38	863.5	196.5	87
t_87_obs_39	1064.5	425.5	87
t_87_obs_40	59.5	497.5	87
t_87_obs_41	412.5	466.5	87
t_87_obs_42	434.5	646.5	87
t_87_obs_43	137.5	480.5	87
t_87_obs_44	603.5	5.5	87
t_87_obs_45	798.5	409.5	87
t_87_obs_46	918.5	166.5	87
t_87_obs_47	333.5	620.5	87
t_87_obs_48	463.5	458.5	87
t_87_obs_49	441.5	605.5	87
t_87_obs_50	422.5	106.5	87
t_87_obs_51	401.5	633.5	87
t_87_obs_52	97.5	435.5	87
t_87_obs_53	776.5	385.5	87
t_87_obs_54	184.5	10.5	87
t_87_obs_55	222.5	513.5	87
t_87_obs_56	911.5	585.5	87
t_87_obs_57	363.5	593.5	87
t_87_obs_58	600.5	459.5	87
t_87_obs_59	143.5	608.5	87
t_87_obs_60	511.5	450.5	87
t_87_obs_61	978.5	482.5	87
t_87_obs_62	300.5	254.5	87
t_87_obs_63	499.5	354.5	87
t_87_obs_64	408.5	152.5	87
t_87_obs_65	4.5	383.5	87
t_87_obs_66	923.5	545.5	87
t_87_obs_67	800.5	163.5	87
t_87_obs_68	812.5	144.5	87
t_87_obs_69	146.5	395.5	87
t_87_obs_70	402.5	679.5	87
t_87_obs_71	498.5	153.5	87
t_87_obs_72	992.5	555.5	87
t_87_obs_73	32.5	420.5	87
t_87_obs_74	445.5	162.5	87
t_87_obs_75	1051.5	326.5	87
t_87_obs_76	228.5	355.5	87
t_87_obs_77	251.5	282.5	87
t_87_obs_78	184.5	526.5	87
t_87_obs_79	308.5	132.5	87
t_87_obs_80	71.5	561.5	87
t_87_obs_81	807.5	316.5	87
t_87_obs_82	97.5	415.5	87
t_87_obs_83	973.5	201.5	87
t_87_obs_84	209.5	76.5	87
t_87_obs_85	483.5	478.5	87
t_87_obs_86	384.5	617.5	87
t_87_obs_87	482.5	407.5	87
t_87_obs_88	932.5	226.5	87
t_87_obs_89	184.5	586.5	87
t_87_obs_90	166.5	625.5	87
t_87_obs_91	282.5	316.5	87
t_87_obs_92	933.5	470.5	87
t_87_obs_93	441.5	410.5	87
t_87_obs_94	962.5	584.5	87
t_87_obs_95	575.5	425.5	87
t_87_obs_96	271.5	464.5	87
t_87_obs_97	983.5	257.5	87
t_87_obs_98	949.5	263.5	87
t_87_obs_99	126.5	541.5	87
t_87_obs_100	362.5	86.5	87
t_87_obs_101	758.5	418.5	87
t_87_obs_102	259.5	642.5	87
t_87_obs_103	943.5	182.5	87
t_87_obs_104	410.5	431.5	87
t_87_obs_105	355.5	264.5	87
t_87_obs_106	204.5	676.5	87
t_87_obs_107	439.5	698.5	87
t_87_obs_108	556.5	524.5	87
t_87_obs_109	929.5	254.5	87
t_87_obs_110	620.5	412.5	87
t_87_obs_111	196.5	570.5	87
t_87_obs_112	234.5	39.5	87
t_87_obs_113	817.5	361.5	87
t_87_obs_114	970.5	238.5	87
t_87_obs_115	45.5	404.5	87
t_87_obs_116	342.5	244.5	87
t_87_obs_117	888.5	275.5	87
t_87_obs_118	552.5	384.5	87
t_87_obs_119	1098.5	673.5	87
t_87_obs_120	205.5	607.5	87
t_88_obs_0	384.5	184.5	88
t_88_obs_1	976.5	480.5	88
t_88_obs_2	190.5	362.5	88
t_88_obs_3	962.5	533.5	88
t_88_obs_4	492.5	117.5	88
t_88_obs_5	1003.5	405.5	88
t_88_obs_6	768.5	220.5	88
t_88_obs_7	862.5	199.5	88
t_88_obs_8	305.5	306.5	88
t_88_obs_9	411.5	588.5	88
t_88_obs_10	464.5	188.5	88
t_88_obs_11	1029.5	448.5	88
t_88_obs_12	816.5	237.5	88
t_88_obs_13	207.5	677.5	88
t_88_obs_14	762.5	187.5	88
t_88_obs_15	342.5	452.5	88
t_88_obs_16	188.5	47.5	88
t_88_obs_17	411.5	156.5	88
t_88_obs_18	437.5	645.5	88
t_88_obs_19	1069.5	344.5	88
t_88_obs_20	1039.5	402.5	88
t_88_obs_21	606.5	3.5	88
t_88_obs_22	1078.5	382.5	88
t_88_obs_23	158.5	556.5	88
t_88_obs_24	806.5	198.5	88
t_88_obs_25	884.5	579.5	88
t_88_obs_26	912.5	590.5	88
t_88_obs_27	923.5	112.5	88
t_88_obs_28	108.5	569.5	88
t_88_obs_29	362.5	592.5	88
t_88_obs_30	402.5	305.5	88
t_88_obs_31	1000.5	368.5	88
t_88_obs_32	223.5	357.5	88
t_88_obs_33	799.5	408.5	88
t_88_obs_34	230.5	508.5	88
t_88_obs_35	98.5	434.5	88
t_88_obs_36	775.5	387.5	88
t_88_obs_37	248.5	278.5	88
t_88_obs_38	602.5	457.5	88
t_88_obs_39	64.5	487.5	88
t_88_obs_40	129.5	539.5	88
t_88_obs_41	44.5	404.5	88
t_88_obs_42	148.5	396.5	88
t_88_obs_43	464.5	459.5	88
t_88_obs_44	1008.5	510.5	88
t_88_obs_45	983.5	173.5	88
t_88_obs_46	443.5	606.5	88
t_88_obs_47	172.5	631.5	88
t_88_obs_48	985.5	255.5	88
t_88_obs_49	342.5	495.5	88
t_88_obs_50	140.5	608.5	88
t_88_obs_51	333.5	621.5	88
t_88_obs_52	971.5	202.5	88
t_88_obs_53	732.5	378.5	88
t_88_obs_54	402.5	678.5	88
t_88_obs_55	948.5	211.5	88
t_88_obs_56	270.5	44.5	88
t_88_obs_57	445.5	163.5	88
t_88_obs_58	917.5	164.5	88
t_88_obs_59	1048.5	323.5	88
t_88_obs_60	361.5	307.5	88
t_88_obs_61	1075.5	425.5	88
t_88_obs_62	278.5	324.5	88
t_88_obs_63	754.5	418.5	88
t_88_obs_64	954.5	502.5	88
t_88_obs_65	809.5	137.5	88
t_88_obs_66	931.5	257.5	88
t_88_obs_67	404.5	633.5	88
t_88_obs_68	237.5	565.5	88
t_88_obs_69	270.5	463.5	88
t_88_obs_70	927.5	477.5	88
t_88_obs_71	422.5	109.5	88
t_88_obs_72	484.5	480.5	88
t_88_obs_73	410.5	429.5	88
t_88_obs_74	795.5	159.5	88
t_88_obs_75	512.5	449.5	88
t_88_obs_76	891.5	275.5	88
t_88_obs_77	483.5	405.5	88
t_88_obs_78	816.5	364.5	88
t_88_obs_79	495.5	156.5	88
t_88_obs_80	868.5	265.5	88
t_88_obs_81	336.5	174.5	88
t_88_obs_82	361.5	88.5	88
t_88_obs_83	235.5	41.5	88
t_88_obs_84	960.5	590.5	88
t_88_obs_85	207.5	76.5	88
t_88_obs_86	993.5	547.5	88
t_88_obs_87	97.5	414.5	88
t_88_obs_88	267.5	638.5	88
t_88_obs_89	311.5	128.5	88
t_88_obs_90	192.5	569.5	88
t_88_obs_91	73.5	561.5	88
t_88_obs_92	442.5	410.5	88
t_88_obs_93	184.5	531.5	88
t_88_obs_94	301.5	254.5	88
t_88_obs_95	924.5	546.5	88
t_88_obs_96	2.5	384.5	88
t_88_obs_97	413.5	457.5	88
t_88_obs_98	500.5	353.5	88
t_88_obs_99	947.5	179.5	88
t_88_obs_100	622.5	410.5	88
t_88_obs_101	675.5	40.5	88
t_88_obs_102	372.5	120.5	88
t_88_obs_103	575.5	417.5	88
t_88_obs_104	135.5	455.5	88
t_88_obs_105	382.5	612.5	88
t_88_obs_106	285.5	599.5	88
t_88_obs_107	1097.5	672.5	88
t_88_obs_108	807.5	317.5	88
t_88_obs_109	549.5	356.5	88
t_88_obs_110	354.5	270.5	88
t_88_obs_111	1032.5	382.5	88
t_88_obs_112	252.5	27.5	88
t_88_obs_113	204.5	605.5	88
t_88_obs_114	874.5	183.5	88
t_88_obs_115	934.5	226.5	88
t_88_obs_116	550.5	382.5	88
t_88_obs_117	538.5	513.5	88
t_88_obs_118	443.5	442.5	88
t_88_obs_119	270.5	17.5	88
t_88_obs_120	463.5	634.5	88
t_88_obs_121	441.5	697.5	88
t_88_obs_122	787.5	183.5	88
t_88_obs_123	340.5	242.5	88
t_89_obs_0	920.5	167.5	89
t_89_obs_1	383.5	184.5	89
t_89_obs_2	342.5	451.5	89
t_89_obs_3	1004.5	406.5	89
t_89_obs_4	974.5	481.5	89
t_89_obs_5	464.5	188.5	89
t_89_obs_6	981.5	176.5	89
t_89_obs_7	306.5	306.5	89
t_89_obs_8	156.5	558.5	89
t_89_obs_9	186.5	360.5	89
t_89_obs_10	765.5	222.5	89
t_89_obs_11	816.5	236.5	89
t_89_obs_12	859.5	195.5	89
t_89_obs_13	960.5	532.5	89
t_89_obs_14	1071.5	345.5	89
t_89_obs_15	147.5	396.5	89
t_89_obs_16	494.5	119.5	89
t_89_obs_17	107.5	574.5	89
t_89_obs_18	1009.5	509.5	89
t_89_obs_19	369.5	118.5	89
t_89_obs_20	481.5	408.5	89
t_89_obs_21	1030.5	383.5	89
t_89_obs_22	1069.5	387.5	89
t_89_obs_23	798.5	408.5	89
t_89_obs_24	244.5	272.5	89
t_89_obs_25	1043.5	403.5	89
t_89_obs_26	806.5	129.5	89
t_89_obs_27	761.5	185.5	89
t_89_obs_28	809.5	197.5	89
t_89_obs_29	407.5	153.5	89
t_89_obs_30	342.5	493.5	89
t_89_obs_31	337.5	621.5	89
t_89_obs_32	972.5	204.5	89
t_89_obs_33	926.5	109.5	89
t_89_obs_34	1000.5	369.5	89
t_89_obs_35	414.5	590.5	89
t_89_obs_36	421.5	108.5	89
t_89_obs_37	227.5	358.5	89
t_89_obs_38	188.5	50.5	89
t_89_obs_39	361.5	592.5	89
t_89_obs_40	337.5	174.5	89
t_89_obs_41	364.5	303.5	89
t_89_obs_42	360.5	87.5	89
t_89_obs_43	776.5	384.5	89
t_89_obs_44	139.5	610.5	89
t_89_obs_45	403.5	634.5	89
t_89_obs_46	62.5	483.5	89
t_89_obs_47	1050.5	326.5	89
t_89_obs_48	210.5	676.5	89
t_89_obs_49	868.5	265.5	89
t_89_obs_50	1065.5	423.5	89
t_89_obs_51	444.5	164.5	89
t_89_obs_52	446.5	607.5	89
t_89_obs_53	46.5	404.5	89
t_89_obs_54	239.5	566.5	89
t_89_obs_55	979.5	256.5	89
t_89_obs_56	885.5	577.5	89
t_89_obs_57	942.5	264.5	89
